area.code,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,day.mins,eve.calls,eve.charge,night.calls,customer.calls,churn
408,1,29,0,7.2,2,236.3,114,16.22,105,3,0
415,0,0,0,11.7,3,273.8,156,10.17,117,1,0
408,0,0,0,5.6,9,131.1,94,13.64,88,5,1
415,1,23,0,11.2,3,167.4,129,21.98,110,4,0
408,0,0,0,10.5,3,197.7,53,21.29,67,3,0
415,0,0,0,9.0,7,169.5,71,19.63,115,2,0
415,1,17,1,11.7,4,225.2,88,14.74,99,0,0
408,0,0,0,10.3,5,174.5,114,18.16,116,4,0
510,0,0,0,7.5,3,129.7,80,15.09,87,5,1
415,0,0,0,11.4,2,200.0,104,9.17,82,3,0
510,1,36,0,13.3,4,95.9,105,22.24,109,0,0
510,1,25,0,9.1,2,152.8,67,20.64,74,1,0
510,0,0,0,14.3,3,129.9,133,17.74,93,1,0
415,0,0,1,9.7,8,268.4,131,12.8,84,2,1
415,0,0,0,15.2,5,188.5,115,12.61,88,2,0
408,0,0,0,6.1,1,170.6,111,13.78,131,1,0
415,0,0,0,8.2,3,191.4,116,17.06,76,1,0
510,0,0,0,12.3,1,75.3,113,15.29,134,1,0
510,0,0,0,10.9,7,149.8,75,23.49,75,2,0
510,0,0,0,7.1,4,115.9,56,9.46,77,1,0
408,0,0,0,14.1,4,128.8,105,17.33,131,2,0
510,0,0,0,11.0,5,131.7,103,18.4,126,1,0
415,0,0,0,12.2,2,101.4,119,13.52,53,1,0
415,1,23,0,9.5,5,149.0,67,20.04,76,4,0
415,1,36,0,13.4,4,96.8,105,14.5,85,2,0
408,0,0,0,12.6,3,107.5,46,21.79,131,2,0
415,0,0,0,12.9,7,232.8,111,25.79,104,0,1
510,0,0,0,3.5,6,124.3,99,23.01,83,0,0
415,0,0,0,13.8,3,157.7,100,25.38,99,1,0
408,0,0,0,14.8,1,124.3,88,17.6,93,0,0
415,0,0,0,6.9,6,286.4,74,17.48,141,1,1
415,0,0,0,8.8,6,141.7,101,17.48,60,0,0
408,1,25,0,4.8,3,173.0,64,20.89,99,0,0
415,0,0,0,5.8,1,268.7,147,25.59,140,2,1
415,1,31,0,9.4,6,218.5,103,11.41,105,0,0
415,0,0,0,3.7,5,255.3,83,16.54,78,3,0
415,0,0,0,11.4,5,41.9,95,17.94,55,1,0
415,0,0,0,5.8,2,260.8,78,21.94,123,1,0
408,1,26,0,7.7,3,239.4,88,22.05,132,0,0
510,0,0,0,10.2,1,226.7,129,14.31,117,0,0
408,0,0,0,13.5,6,179.3,89,17.76,98,1,1
510,0,0,0,10.0,5,158.0,103,16.75,132,1,0
510,1,23,0,14.1,7,175.7,136,22.01,154,1,0
415,0,0,0,8.8,3,157.4,112,14.26,102,3,0
510,0,0,0,6.9,2,113.1,95,14.35,126,1,1
415,0,0,0,8.8,2,182.7,63,20.95,103,1,0
415,0,0,1,14.1,3,161.3,83,10.57,98,0,1
415,0,0,0,7.5,2,142.5,102,17.71,120,2,0
415,0,0,1,9.7,2,190.5,108,22.07,111,2,1
408,1,15,1,11.9,5,159.3,120,14.5,82,1,0
408,1,39,1,9.2,6,153.8,111,10.48,103,1,0
408,0,0,1,12.0,6,180.7,94,14.84,114,2,0
408,0,0,0,12.1,7,202.7,90,19.12,108,0,0
415,1,35,0,8.9,6,190.8,93,22.21,108,0,0
415,0,0,0,9.2,6,205.1,109,19.78,95,2,0
415,1,28,0,7.7,2,235.6,113,20.13,127,1,0
510,0,0,0,7.4,3,189.3,128,13.25,83,0,0
415,0,0,0,7.5,4,245.2,83,21.6,91,0,1
415,0,0,0,12.7,2,132.6,67,18.79,101,4,1
415,0,0,0,11.6,7,182.3,121,11.88,96,2,0
510,1,14,0,10.5,3,192.3,90,7.54,120,2,0
510,0,0,1,10.8,2,122.0,100,18.72,124,2,1
408,0,0,0,9.6,2,193.0,81,21.25,79,2,0
415,0,0,0,9.1,3,158.6,114,18.7,106,0,0
415,1,39,0,12.7,8,91.5,113,18.69,99,2,0
510,0,0,0,12.5,10,153.6,88,17.47,89,1,0
415,1,40,1,11.5,3,221.6,74,13.35,124,1,0
415,0,0,0,6.6,1,244.7,117,14.28,87,1,0
408,1,24,0,9.5,4,239.8,65,24.3,106,0,0
415,0,0,0,11.0,5,172.4,100,19.59,109,0,0
415,0,0,0,10.0,3,242.5,97,20.86,80,3,1
510,1,39,0,11.3,10,117.6,60,13.53,113,2,0
510,0,0,0,11.3,7,174.5,71,22.04,120,1,0
510,0,0,0,12.0,7,157.3,85,18.78,129,1,0
415,1,21,0,15.1,3,192.0,81,20.32,125,1,0
510,0,0,0,8.0,1,218.2,60,14.39,99,1,0
415,1,29,0,10.9,3,144.6,102,11.9,148,1,0
415,0,0,1,14.1,4,153.6,85,19.8,92,0,1
510,1,29,0,7.9,6,135.8,101,18.91,92,2,0
510,0,0,0,8.2,5,160.7,106,12.48,144,0,0
408,1,31,0,7.8,2,202.5,108,20.52,77,1,0
510,1,34,0,12.3,5,152.2,91,19.3,103,1,0
510,0,0,0,4.7,7,227.4,135,6.22,99,0,0
408,0,0,0,9.2,3,191.6,108,17.48,123,2,0
510,0,0,0,10.8,3,138.9,102,17.99,91,1,0
408,0,0,0,6.1,6,127.0,107,17.59,99,0,0
415,0,0,0,7.3,4,168.6,105,22.03,123,1,0
415,0,0,0,11.5,5,286.6,108,18.97,107,1,1
415,1,29,0,15.2,4,164.6,108,22.34,131,1,0
415,0,0,0,13.0,4,144.0,91,11.54,129,1,0
415,0,0,0,12.0,4,204.3,123,21.02,94,1,0
510,0,0,0,6.2,10,163.2,90,14.25,90,1,0
510,0,0,0,10.7,4,225.0,111,20.76,93,0,0
415,0,0,0,8.5,6,176.1,130,16.97,96,2,0
510,0,0,0,8.5,5,174.9,75,22.27,93,1,0
415,0,0,1,9.6,2,187.3,111,13.66,112,0,1
415,0,0,0,10.7,9,211.8,137,19.63,99,3,0
415,0,0,0,11.7,6,241.9,117,10.79,92,0,0
408,0,0,0,12.9,1,196.1,123,16.97,71,3,0
415,0,0,0,12.4,2,231.3,84,17.88,106,3,0
408,0,0,0,13.8,2,161.6,119,16.69,111,1,0
415,0,0,0,11.9,5,194.0,116,20.49,153,0,0
510,0,0,0,15.4,8,109.7,87,19.02,96,3,0
408,0,0,1,8.3,3,277.0,106,20.26,96,1,0
408,0,0,0,6.1,3,192.1,88,13.91,138,0,0
415,0,0,0,13.1,4,198.4,121,18.44,125,0,0
415,0,0,0,18.4,3,184.8,125,18.39,116,2,0
408,0,0,0,7.3,4,167.8,123,12.07,128,2,0
408,0,0,0,11.8,3,139.2,113,16.27,125,3,0
415,1,17,0,4.4,4,221.3,100,14.25,87,0,0
510,0,0,0,8.9,2,121.6,115,14.05,95,1,0
408,1,39,0,15.4,7,270.4,110,20.83,113,1,0
408,0,0,0,8.8,4,139.6,112,20.48,88,2,0
415,1,23,0,11.8,3,253.0,121,11.81,104,2,0
510,1,26,0,15.0,3,183.9,93,20.46,125,1,0
415,0,0,0,7.8,2,203.3,66,22.09,103,3,0
408,0,0,0,7.7,2,200.6,127,12.96,128,3,0
415,0,0,0,13.4,6,167.6,89,14.96,113,2,0
408,0,0,0,9.9,2,156.5,103,17.37,72,2,0
415,1,25,0,10.6,10,215.1,69,16.78,117,1,0
408,0,0,0,10.5,6,301.7,118,14.2,89,1,0
408,0,0,0,8.0,3,208.7,83,23.42,122,2,0
415,1,29,0,14.2,6,190.1,123,18.97,130,0,0
415,1,37,0,8.0,3,185.4,128,15.17,107,4,0
415,1,17,0,9.7,3,183.2,125,21.49,95,0,0
510,0,0,1,8.6,2,54.2,84,25.77,84,1,1
408,1,26,0,8.1,9,208.0,113,15.73,144,1,0
415,0,0,0,13.2,4,230.3,87,6.62,105,1,0
510,1,22,0,7.1,3,240.8,106,6.45,115,2,0
510,1,21,0,5.3,3,195.7,95,9.03,94,2,0
408,0,0,0,8.9,4,276.1,106,17.09,73,0,1
408,0,0,0,16.2,3,166.1,106,14.95,55,2,0
510,1,28,0,11.5,3,135.9,102,20.78,74,4,1
415,0,0,1,13.9,3,189.1,92,18.97,116,2,1
408,1,39,0,12.5,8,143.9,117,17.88,117,2,0
510,0,0,1,8.6,3,148.2,123,13.57,62,2,0
408,0,0,0,13.9,1,287.1,99,13.54,86,2,1
408,1,26,0,9.3,8,179.7,129,18.54,105,1,1
510,0,0,0,10.9,3,165.8,141,16.15,116,5,1
510,1,25,0,14.5,3,144.1,105,14.25,107,1,0
415,0,0,0,5.9,6,172.5,71,21.51,113,0,0
415,0,0,0,5.5,4,199.8,91,14.2,94,1,0
510,0,0,0,10.9,5,109.1,76,12.1,86,2,0
408,0,0,0,9.7,5,171.8,44,25.64,108,1,0
415,0,0,0,12.1,4,222.3,111,24.31,117,1,1
510,0,0,0,11.2,7,245.8,90,22.5,103,0,0
510,0,0,0,8.0,3,164.6,103,23.0,109,0,0
408,0,0,0,7.4,7,211.7,77,23.09,108,0,0
408,1,16,1,7.7,2,147.2,96,13.61,120,0,1
408,0,0,1,8.0,3,254.7,80,21.44,103,0,1
408,0,0,1,8.7,4,170.1,94,23.1,78,1,0
510,0,0,0,11.4,5,195.1,57,22.23,90,0,0
408,0,0,0,7.9,4,149.3,130,15.9,100,7,1
510,0,0,0,8.9,1,81.9,114,21.57,125,2,1
408,1,25,1,9.8,3,191.1,120,12.72,60,0,0
408,0,0,0,8.3,2,206.9,86,19.07,60,3,0
408,0,0,0,13.5,8,239.0,106,23.21,93,1,1
415,0,0,0,8.0,5,179.3,126,21.48,114,0,0
408,0,0,0,5.5,5,185.3,88,18.62,107,0,0
510,0,0,1,8.1,3,141.4,76,10.53,88,2,0
510,1,25,0,12.0,1,248.6,115,10.14,83,1,0
510,0,0,0,4.9,3,152.5,107,21.45,104,2,0
415,0,0,0,11.4,7,145.6,87,19.63,86,1,0
415,0,0,0,8.1,1,164.2,153,16.68,119,1,0
408,0,0,1,9.7,4,221.0,97,14.06,117,1,0
415,0,0,0,11.5,2,295.4,117,19.73,123,1,1
510,0,0,0,9.4,7,139.8,143,14.87,135,2,0
415,0,0,0,14.8,1,162.3,78,12.67,115,4,1
415,0,0,0,7.7,2,272.7,95,20.09,105,0,1
408,1,33,1,12.9,3,200.3,67,19.26,91,2,0
510,1,28,0,11.1,9,157.1,97,14.65,94,1,0
510,1,12,1,12.3,7,135.8,134,17.05,98,2,0
408,0,0,0,12.7,6,236.7,92,19.71,85,1,0
510,0,0,0,5.5,6,111.4,66,14.88,106,3,0
510,1,28,1,14.7,3,156.1,114,9.1,95,0,1
408,0,0,0,12.0,4,191.1,56,24.04,118,2,0
415,0,0,0,10.3,15,153.0,127,11.99,76,1,1
415,0,0,0,10.3,3,218.8,64,20.64,80,4,0
415,0,0,0,10.3,2,205.4,77,11.47,83,3,0
415,0,0,1,9.9,1,225.2,98,15.72,146,0,1
510,0,0,0,8.9,6,249.9,118,21.63,98,2,1
408,0,0,0,10.2,5,131.6,109,11.65,107,3,0
408,1,21,0,10.1,9,197.9,100,14.08,120,0,0
415,0,0,0,9.9,5,166.5,107,17.87,93,1,0
415,1,29,0,12.9,3,225.4,112,15.9,112,1,0
415,0,0,0,7.4,5,275.8,108,16.11,93,2,1
415,1,40,0,10.8,6,142.9,61,7.53,96,1,0
510,0,0,0,9.9,1,207.2,80,21.76,87,1,0
408,0,0,0,10.2,6,206.2,118,17.95,122,1,0
415,0,0,0,11.2,7,210.3,76,16.64,82,1,0
510,1,38,1,14.0,7,225.7,122,10.17,125,1,1
408,1,33,0,14.5,4,167.8,91,17.45,132,4,1
415,0,0,0,7.0,3,197.7,96,12.94,93,2,0
415,1,39,0,10.9,4,169.8,116,5.54,92,1,0
408,1,28,0,9.8,1,190.6,105,20.17,116,2,0
415,1,36,0,12.1,2,231.7,88,19.13,89,0,0
415,0,0,0,6.5,4,69.1,109,19.58,96,0,0
408,0,0,0,8.2,7,188.8,64,18.48,100,4,0
408,0,0,0,10.4,8,150.6,126,14.37,104,8,1
510,0,0,0,5.5,4,192.0,88,11.86,102,2,0
408,1,25,0,9.9,3,163.7,112,9.62,118,3,0
415,0,0,0,6.5,9,211.7,101,16.89,136,1,0
415,0,0,0,11.8,3,175.5,120,11.25,96,1,0
510,0,0,0,11.0,3,150.1,85,17.01,105,2,0
408,0,0,0,14.2,2,189.5,117,14.99,112,1,0
408,0,0,0,9.5,1,70.8,102,18.33,125,6,1
415,0,0,0,8.6,6,215.5,95,16.21,106,1,0
415,0,0,0,9.4,6,101.7,99,17.24,119,3,0
415,0,0,0,9.7,8,258.4,119,10.78,87,4,0
408,0,0,0,11.8,6,242.4,115,13.0,115,1,0
415,0,0,0,11.3,2,131.8,119,24.17,101,1,0
415,0,0,0,9.8,6,190.2,141,16.8,102,2,0
408,0,0,0,9.8,4,154.1,112,17.36,92,2,0
510,0,0,0,15.3,3,188.0,118,7.69,64,3,0
510,0,0,0,11.2,5,103.1,129,23.38,92,1,0
415,0,0,0,11.6,4,175.4,130,13.56,96,0,0
415,0,0,0,10.9,1,145.4,98,17.77,96,1,0
510,0,0,1,7.8,5,250.6,50,15.97,131,1,0
415,0,0,0,8.6,5,161.5,81,18.21,106,1,0
408,0,0,0,10.0,2,260.1,68,21.8,89,1,1
415,0,0,0,8.7,3,281.3,96,25.63,109,0,1
415,1,42,1,13.6,5,130.1,128,14.2,80,3,1
415,0,0,0,11.4,3,102.0,134,9.63,105,2,0
415,1,33,0,12.1,4,218.7,144,13.18,117,1,0
408,1,30,0,6.8,6,128.5,91,16.01,85,1,0
510,0,0,0,9.2,4,128.7,67,19.3,135,2,1
415,0,0,0,8.7,4,172.2,76,13.82,101,1,0
408,0,0,0,7.6,3,199.2,86,10.71,135,1,0
415,0,0,0,8.8,3,184.5,93,17.04,91,2,0
510,0,0,0,10.9,7,168.6,107,14.93,92,0,0
415,1,30,0,6.7,3,174.0,81,17.45,90,1,0
415,0,0,0,8.5,3,230.4,80,21.88,88,1,0
408,0,0,0,5.1,5,198.2,115,17.24,73,1,0
510,0,0,0,8.0,4,186.1,100,17.99,100,0,0
415,0,0,0,6.8,2,148.5,106,20.66,114,1,0
415,0,0,0,10.0,8,157.1,83,22.85,91,0,0
415,0,0,0,7.0,4,155.0,104,11.34,84,4,1
415,1,26,1,9.6,7,129.3,114,15.0,102,1,0
415,0,0,0,6.1,6,188.5,123,15.47,127,1,0
408,0,0,0,11.1,5,208.8,100,19.15,130,0,0
510,0,0,0,11.8,10,238.0,94,23.67,134,0,1
415,0,0,0,5.6,4,211.1,108,17.59,70,0,0
510,1,30,0,12.6,4,198.9,90,17.6,76,3,0
408,0,0,0,10.2,2,212.8,91,17.35,113,1,0
510,0,0,0,12.4,2,137.4,94,10.2,64,3,0
510,1,31,0,12.8,3,191.8,135,22.76,62,2,0
408,0,0,0,11.1,4,117.1,90,21.22,84,3,0
415,0,0,0,10.4,3,108.0,152,20.56,92,3,0
415,0,0,0,10.1,5,112.8,116,16.95,105,0,0
510,0,0,0,11.0,6,175.9,88,16.01,98,1,0
510,0,0,0,11.1,2,236.6,107,14.44,118,1,1
415,0,0,0,2.0,7,169.4,144,15.72,89,1,0
415,0,0,0,9.4,10,129.6,99,20.93,124,3,0
408,0,0,0,8.0,6,177.1,105,15.7,94,1,0
510,1,20,0,13.5,2,133.3,123,15.65,107,1,0
415,1,32,0,9.0,4,174.6,115,26.4,92,1,0
415,0,0,0,12.5,4,150.3,112,21.75,62,2,0
408,1,20,0,8.7,2,157.8,56,13.73,100,5,1
408,0,0,0,7.0,2,141.2,90,12.67,72,2,0
415,1,27,0,10.4,2,230.2,78,16.67,108,1,0
415,0,0,1,15.6,6,237.8,119,17.76,86,2,1
510,0,0,1,13.3,3,204.0,61,14.32,102,3,1
510,0,0,0,7.4,3,221.1,48,15.18,90,1,0
408,0,0,0,12.7,2,177.2,60,12.12,144,4,0
510,0,0,0,5.3,5,118.0,99,21.09,122,1,0
415,0,0,0,15.7,4,163.8,85,21.73,95,0,0
510,1,4,0,9.4,3,141.3,88,19.58,85,3,0
415,0,0,0,16.4,5,272.5,94,19.22,94,3,1
408,1,16,0,8.2,5,118.9,97,19.41,111,2,0
415,0,0,0,12.1,1,7.9,83,11.59,89,0,0
408,0,0,0,10.2,4,159.5,123,14.21,106,0,0
408,0,0,0,12.1,2,150.2,98,15.78,128,1,0
415,1,30,0,12.0,7,144.5,101,22.3,82,2,0
415,0,0,0,12.4,4,140.7,98,17.93,125,2,0
510,0,0,0,12.6,3,169.2,83,18.43,107,1,0
510,0,0,0,7.6,3,220.8,87,12.62,100,2,0
510,0,0,0,4.5,3,216.3,77,22.64,110,0,0
510,0,0,0,10.6,7,169.5,94,13.4,70,0,0
510,1,35,0,11.7,1,256.3,91,21.94,130,1,0
415,0,0,0,7.6,3,179.7,92,25.48,120,1,0
415,0,0,0,13.1,6,266.0,84,11.06,63,3,0
415,0,0,0,9.7,3,96.7,95,16.47,88,2,0
408,0,0,0,10.9,9,82.7,95,16.54,54,0,0
415,0,0,0,10.1,3,168.2,92,13.74,112,3,0
408,0,0,0,10.7,14,286.4,67,15.15,152,1,1
408,0,0,0,12.9,5,174.3,128,15.86,105,3,0
415,0,0,1,13.0,6,190.6,104,13.74,136,1,0
510,0,0,0,17.8,3,175.5,78,17.43,100,4,0
415,0,0,0,11.1,7,133.4,71,17.39,103,1,0
510,1,27,0,6.6,2,204.6,93,11.56,82,3,0
510,0,0,0,6.2,6,242.2,89,19.82,121,3,0
415,1,33,0,11.9,4,253.1,94,17.86,98,3,0
415,0,0,0,8.3,4,130.0,88,15.75,105,0,0
408,0,0,0,12.7,7,105.9,142,16.12,67,0,0
415,0,0,0,9.3,7,194.2,95,16.47,123,3,0
408,0,0,0,6.1,2,183.8,92,10.5,105,1,0
415,0,0,0,10.8,2,196.5,89,16.15,99,2,0
510,0,0,0,13.7,3,184.5,103,14.62,96,3,0
408,0,0,0,13.8,4,261.9,99,12.59,74,0,0
510,0,0,0,9.2,5,202.4,67,22.12,112,3,0
415,1,39,0,9.5,4,167.4,94,14.68,113,3,0
415,1,30,0,11.1,4,191.7,86,16.41,93,1,0
415,0,0,0,5.2,1,240.2,109,19.58,83,2,0
415,1,26,0,11.1,4,189.1,97,15.15,104,1,0
408,0,0,0,10.6,7,127.7,90,15.55,92,1,0
415,0,0,0,13.4,3,205.2,122,8.46,75,1,0
415,1,23,0,12.6,3,153.6,88,18.44,91,2,0
510,0,0,0,13.4,3,154.5,87,16.46,145,2,0
415,0,0,0,14.1,6,153.7,105,16.49,114,1,0
408,1,36,1,10.8,3,171.2,102,15.79,97,1,0
510,0,0,0,8.7,3,328.1,89,12.89,114,1,1
415,0,0,1,14.4,10,145.9,141,17.7,106,0,1
415,1,37,0,11.8,1,201.2,122,23.81,110,1,0
415,0,0,0,13.2,10,118.9,65,23.66,61,2,0
408,0,0,0,10.4,4,217.6,71,23.72,65,2,1
415,0,0,0,14.6,2,145.0,92,17.77,112,1,0
510,0,0,0,8.7,3,203.5,69,24.62,71,3,0
415,0,0,0,8.0,6,240.1,91,15.33,122,3,0
408,0,0,0,6.7,8,83.8,96,20.42,108,1,0
408,0,0,0,10.1,8,269.8,101,19.45,106,1,1
415,1,21,0,10.6,2,126.3,102,17.82,129,1,0
510,1,15,0,9.7,1,88.1,142,14.95,85,2,0
415,1,34,0,9.9,4,218.5,74,16.72,103,2,0
415,1,26,0,11.2,8,236.8,97,22.39,91,1,0
408,0,0,0,6.4,5,124.1,108,16.39,84,3,0
510,1,30,1,10.0,10,184.2,109,14.24,114,0,0
415,0,0,0,13.6,4,222.7,89,23.55,94,4,0
415,0,0,0,11.1,5,149.2,88,16.46,119,1,0
510,0,0,0,12.2,4,206.5,113,15.32,95,3,0
510,1,27,0,9.6,9,159.7,113,14.35,127,3,0
415,1,27,0,7.0,2,204.7,91,17.8,67,2,0
408,0,0,0,7.5,4,213.2,116,10.26,102,1,0
415,0,0,1,8.2,6,269.6,91,14.59,98,1,0
415,0,0,0,9.7,6,116.7,112,18.17,112,2,0
408,0,0,0,13.0,4,263.4,117,20.02,146,0,0
408,0,0,0,7.1,2,140.2,102,18.18,126,1,0
415,0,0,0,13.5,3,197.7,83,10.85,103,1,0
415,0,0,0,13.3,7,136.2,110,18.78,116,3,0
415,1,16,0,11.5,3,88.5,108,15.2,96,2,0
415,0,0,0,12.1,9,215.3,91,20.6,105,0,0
408,0,0,0,8.9,2,269.2,144,16.47,61,3,1
510,1,25,0,7.3,5,203.8,48,22.7,105,0,0
510,1,34,0,10.3,3,268.4,108,18.89,102,0,0
415,0,0,0,10.3,4,159.1,106,22.93,116,1,0
415,0,0,0,10.1,5,114.4,154,10.85,109,2,0
415,0,0,0,9.2,3,138.9,109,17.76,82,2,0
415,0,0,0,12.2,6,186.0,105,20.18,83,1,0
510,1,26,0,15.1,5,170.4,90,21.63,122,0,0
408,0,0,0,9.9,3,164.5,87,19.63,91,4,0
408,0,0,0,12.3,4,168.6,94,14.33,59,1,0
408,0,0,0,9.8,2,261.2,105,21.32,112,0,1
415,0,0,0,13.1,5,190.5,75,15.16,113,1,0
510,0,0,0,4.2,9,181.1,109,26.72,81,2,0
408,0,0,0,6.5,6,177.1,122,9.75,88,3,0
415,0,0,0,11.3,4,160.5,103,20.44,121,1,0
408,0,0,0,6.6,5,134.7,98,25.1,121,2,0
510,1,28,0,8.8,1,198.2,123,11.82,139,2,0
408,0,0,1,10.1,2,228.9,71,21.73,120,4,1
408,0,0,0,13.1,3,241.7,100,11.54,123,0,0
415,0,0,0,4.3,4,131.1,81,14.98,81,1,0
415,0,0,0,13.1,9,234.1,121,17.02,89,2,0
415,0,0,0,11.9,5,200.1,120,25.58,68,0,0
408,0,0,0,10.1,7,154.0,114,8.02,95,1,0
415,1,23,0,9.8,4,224.2,100,16.12,75,0,0
510,0,0,0,8.3,6,148.3,79,15.44,104,3,0
415,1,24,0,8.8,5,174.6,114,15.01,91,2,0
415,0,0,0,11.1,7,138.5,86,13.02,103,1,0
408,0,0,0,12.6,2,109.0,98,22.59,80,1,0
408,0,0,0,11.1,8,162.3,95,18.06,114,4,0
415,0,0,0,16.4,3,210.8,98,16.12,99,2,0
415,0,0,0,11.1,7,142.4,78,27.09,108,1,0
415,1,37,0,10.6,5,223.5,99,19.98,90,2,0
510,0,0,0,7.5,2,182.5,96,19.73,82,2,0
408,0,0,0,10.8,4,219.6,144,11.99,101,2,0
408,0,0,0,12.9,3,193.6,82,20.25,107,0,0
415,0,0,0,11.0,6,192.4,87,13.34,82,0,0
408,0,0,0,13.3,4,236.2,110,16.1,104,0,0
510,1,28,0,16.1,4,233.2,102,9.63,71,0,0
510,0,0,0,9.8,4,158.8,132,16.02,87,2,0
415,0,0,0,9.8,4,126.1,126,23.35,95,1,0
510,0,0,0,10.1,5,290.4,92,21.58,126,3,1
408,1,30,0,13.3,7,60.6,96,14.1,99,0,0
415,0,0,0,6.9,6,148.4,98,16.47,106,0,0
415,0,0,0,12.7,3,246.5,89,18.39,99,2,0
408,0,0,0,9.7,4,298.1,100,17.11,88,2,1
510,0,0,0,10.9,4,119.3,111,15.73,74,2,0
408,0,0,0,9.6,7,242.5,97,19.8,86,0,0
408,1,18,1,13.6,2,222.1,109,13.65,102,0,1
408,0,0,0,10.1,6,236.2,88,23.28,77,2,1
510,0,0,0,9.5,4,144.2,74,18.04,87,0,0
408,1,19,0,12.6,1,154.6,109,20.54,112,3,0
415,1,25,0,10.2,6,137.4,83,15.02,93,2,0
415,0,0,0,14.4,1,103.7,107,10.8,66,0,0
415,0,0,0,12.2,2,136.6,81,17.8,78,4,1
408,0,0,0,11.7,4,289.8,115,21.73,76,2,1
408,0,0,0,13.3,5,260.9,103,14.32,91,3,0
510,0,0,1,15.2,1,196.2,86,15.0,108,0,1
510,0,0,0,14.2,4,195.6,74,10.74,87,1,0
415,0,0,0,11.9,7,222.2,111,13.81,120,4,0
510,0,0,1,9.8,1,172.9,86,15.56,100,0,1
408,0,0,0,11.6,4,249.8,106,20.6,78,0,1
510,0,0,0,13.7,3,154.5,91,18.38,82,1,0
510,0,0,0,12.7,2,90.4,77,23.48,111,1,0
510,1,27,0,16.4,3,268.8,89,20.96,102,0,0
408,0,0,0,8.1,3,106.1,113,13.4,69,1,0
415,0,0,0,10.7,3,27.0,97,13.68,96,3,0
415,1,27,0,3.8,10,140.1,111,18.99,73,1,0
510,0,0,0,9.7,6,245.0,91,15.33,105,1,0
408,0,0,0,11.2,5,196.7,74,17.5,112,3,0
408,1,26,0,10.2,6,131.2,97,9.05,96,2,0
408,1,23,0,7.4,4,149.6,124,20.38,135,2,0
415,0,0,0,10.9,10,239.8,99,21.4,112,1,0
408,1,31,0,11.0,4,142.1,97,16.41,88,1,0
510,0,0,0,6.0,3,115.4,70,15.19,113,3,0
510,1,31,0,10.3,8,193.0,87,19.11,91,2,0
415,0,0,0,13.0,1,206.1,115,19.09,74,1,0
415,0,0,0,11.2,2,160.3,92,18.81,120,0,0
415,0,0,0,11.3,7,199.9,80,24.51,103,1,0
415,0,0,0,8.9,3,213.1,108,17.53,93,0,0
415,0,0,0,10.9,1,178.3,120,19.98,119,3,0
510,0,0,1,12.0,5,252.3,112,17.6,95,3,1
415,0,0,0,13.2,5,197.7,126,11.62,81,4,0
510,1,29,0,6.6,3,111.1,101,18.52,108,2,0
415,0,0,0,12.5,3,96.5,133,17.87,106,1,1
415,0,0,0,11.3,5,156.9,87,10.39,103,3,0
415,0,0,0,12.7,2,123.3,85,14.45,78,1,0
415,0,0,0,10.8,5,193.7,124,15.57,72,1,0
408,0,0,1,10.9,4,206.9,105,14.25,86,0,0
415,0,0,0,12.7,4,249.8,92,22.26,108,3,1
408,0,0,0,10.0,7,144.0,73,19.1,91,1,0
415,1,33,0,11.6,5,299.5,84,13.89,88,0,0
415,0,0,0,12.6,4,226.0,83,25.89,132,2,1
415,0,0,0,9.6,6,137.6,94,12.2,110,2,0
415,1,26,1,11.1,3,211.7,123,11.83,89,1,0
415,0,0,0,9.5,4,89.7,81,15.28,120,2,0
408,0,0,1,12.5,8,197.6,112,20.95,104,2,0
408,0,0,0,12.0,5,270.0,111,21.81,104,2,1
510,0,0,0,10.2,2,194.3,133,10.51,99,2,0
510,0,0,1,13.2,3,47.7,95,22.47,97,0,1
415,0,0,0,13.0,2,190.1,116,15.49,105,1,0
408,0,0,1,7.9,1,89.5,106,28.89,76,1,1
415,0,0,0,12.1,5,182.6,111,13.13,57,0,0
415,1,35,0,6.9,4,205.5,119,25.37,104,1,0
415,0,0,0,7.4,10,231.5,97,22.69,118,1,0
510,0,0,1,9.9,1,251.3,96,21.46,112,3,1
415,0,0,0,13.0,3,171.2,121,20.7,92,2,0
510,0,0,0,11.2,2,197.9,113,21.34,85,2,0
510,0,0,0,6.7,8,134.8,106,17.35,109,1,0
415,0,0,0,10.3,3,191.4,138,14.32,99,1,0
415,0,0,0,10.6,2,174.5,116,16.78,86,0,0
415,0,0,0,10.9,4,177.4,104,19.23,72,0,0
510,0,0,0,6.8,1,182.1,104,17.98,124,1,0
408,0,0,0,11.2,4,222.4,76,14.06,97,0,0
510,0,0,1,13.3,7,47.8,123,15.21,96,0,1
510,0,0,0,10.3,5,121.8,97,7.59,92,1,0
415,0,0,0,8.8,5,143.5,111,16.09,82,3,0
415,0,0,0,7.8,4,164.9,86,17.88,104,2,0
415,0,0,0,13.1,1,193.6,115,12.64,105,2,0
510,0,0,0,7.3,5,101.1,110,22.37,74,0,0
415,1,24,0,11.6,3,92.3,98,16.41,119,2,0
415,0,0,0,2.9,7,168.9,99,10.53,105,2,0
510,1,29,0,15.0,5,219.2,109,17.51,117,1,0
510,1,37,0,13.0,4,178.1,103,20.64,93,0,0
510,0,0,0,14.0,6,146.5,142,24.18,98,3,0
